疾病病种,发病数,date,year,month,url
百日咳,2.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
白喉,0.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
新生儿破伤风,0.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
猩红热,10.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
布鲁氏菌病,1.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
淋病,196.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
梅毒,816.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
钩端螺旋体病,0.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
血吸虫病,0.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
疟疾,0.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
人感染H7N9禽流感,0.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
新型冠状病毒感染,7735.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
丙类传染病合计,12928.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
流行性感冒,12414.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
流行性腮腺炎,43.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
风疹,0.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
急性出血性结膜炎,1.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
麻风病,0.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
斑疹伤寒,0.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
黑热病,0.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
包虫病,0.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
丝虫病,0.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
其它感染性腹泻病,316.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
手足口病,154.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
甲乙丙类总计,22322.0,2023-4,2023,4,/yqxx/20230526/390c181d201c4ee2a096eb7282833c52.html
甲乙类传染病合计,75728.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
鼠疫,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
霍乱,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
传染性非典型肺炎,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
艾滋病,50.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
病毒性肝炎,128.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
其中:（1）甲肝,17.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
（2）乙肝,14.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
（3）丙肝,3.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
（4）丁肝,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
（5）戊肝,94.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
（6）肝炎（未分型）,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
脊髓灰质炎,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
人感染高致病性禽流感,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
麻疹,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
流行性出血热,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
狂犬病,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
流行性乙型脑炎,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
登革热,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
炭疽,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
细菌性和阿米巴性痢疾,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
肺结核,441.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
伤寒和副伤寒,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
流行性脑脊髓膜炎,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
百日咳,5.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
白喉,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
新生儿破伤风,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
猩红热,16.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
布鲁氏菌病,2.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
淋病,182.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
梅毒,960.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
钩端螺旋体病,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
血吸虫病,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
疟疾,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
人感染H7N9禽流感,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
新型冠状病毒感染,73944.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
丙类传染病合计,2762.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
流行性感冒,1797.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
流行性腮腺炎,75.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
风疹,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
急性出血性结膜炎,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
麻风病,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
斑疹伤寒,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
黑热病,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
包虫病,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
丝虫病,0.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
其它感染性腹泻病,310.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
手足口病,580.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
甲乙丙类总计,78490.0,2023-5,2023,5,/yqxx/20230628/99f4e943c746471583e4b63a63463a80.html
甲乙类传染病合计,40295.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
鼠疫,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
霍乱,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
传染性非典型肺炎,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
艾滋病,49.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
病毒性肝炎,106.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
其中:（1）甲肝,19.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
（2）乙肝,22.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
（3）丙肝,1.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
（4）丁肝,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
（5）戊肝,63.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
（6）肝炎（未分型）,1.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
脊髓灰质炎,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
人感染高致病性禽流感,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
麻疹,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
流行性出血热,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
狂犬病,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
流行性乙型脑炎,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
登革热,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
炭疽,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
细菌性和阿米巴性痢疾,2.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
肺结核,448.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
伤寒和副伤寒,1.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
流行性脑脊髓膜炎,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
百日咳,3.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
白喉,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
新生儿破伤风,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
猩红热,19.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
布鲁氏菌病,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
淋病,192.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
梅毒,892.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
钩端螺旋体病,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
血吸虫病,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
疟疾,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
人感染H7N9禽流感,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
新型冠状病毒感染,38583.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
丙类传染病合计,4515.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
流行性感冒,544.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
流行性腮腺炎,90.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
风疹,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
急性出血性结膜炎,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
麻风病,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
斑疹伤寒,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
黑热病,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
包虫病,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
丝虫病,0.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
其它感染性腹泻病,343.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
手足口病,3538.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
甲乙丙类总计,44810.0,2023-6,2023,6,/yqxx/20230728/f6ae092c85354a20b07ad31c766115d1.html
甲乙类传染病合计,17485.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
鼠疫,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
霍乱,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
传染性非典型肺炎,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
艾滋病,48.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
病毒性肝炎,107.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
其中:（1）甲肝,14.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
（2）乙肝,15.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
（3）丙肝,5.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
（4）丁肝,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
（5）戊肝,73.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
（6）肝炎（未分型）,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
脊髓灰质炎,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
人感染高致病性禽流感,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
麻疹,1.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
流行性出血热,1.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
狂犬病,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
流行性乙型脑炎,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
登革热,2.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
炭疽,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
细菌性和阿米巴性痢疾,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
肺结核,489.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
伤寒和副伤寒,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
流行性脑脊髓膜炎,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
百日咳,11.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
白喉,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
新生儿破伤风,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
猩红热,12.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
布鲁氏菌病,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
淋病,196.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
梅毒,895.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
钩端螺旋体病,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
血吸虫病,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
疟疾,2.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
人感染H7N9禽流感,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
新型冠状病毒感染,15721.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
丙类传染病合计,10145.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
流行性感冒,1499.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
流行性腮腺炎,69.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
风疹,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
急性出血性结膜炎,1.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
麻风病,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
斑疹伤寒,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
黑热病,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
包虫病,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
丝虫病,0.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
其它感染性腹泻病,412.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
手足口病,8164.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
甲乙丙类总计,27630.0,2023-7,2023,7,/yqxx/20230829/d41e0ea77ac546e9bbd9b648429c6f4e.html
甲乙类传染病合计,19838.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
鼠疫,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
霍乱,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
传染性非典型肺炎,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
艾滋病,48.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
病毒性肝炎,87.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
其中:（1）甲肝,17.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
（2）乙肝,8.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
（3）丙肝,1.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
（4）丁肝,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
（5）戊肝,61.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
（6）肝炎（未分型）,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
脊髓灰质炎,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
人感染高致病性禽流感,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
麻疹,4.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
流行性出血热,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
狂犬病,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
流行性乙型脑炎,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
登革热,3.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
炭疽,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
细菌性和阿米巴性痢疾,4.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
肺结核,465.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
伤寒和副伤寒,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
流行性脑脊髓膜炎,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
百日咳,14.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
白喉,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
新生儿破伤风,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
猩红热,7.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
布鲁氏菌病,1.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
淋病,191.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
梅毒,975.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
钩端螺旋体病,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
血吸虫病,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
疟疾,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
人感染H7N9禽流感,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
新型冠状病毒感染,18039.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
丙类传染病合计,12815.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
流行性感冒,6981.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
流行性腮腺炎,53.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
风疹,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
急性出血性结膜炎,2.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
麻风病,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
斑疹伤寒,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
黑热病,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
包虫病,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
丝虫病,0.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
其它感染性腹泻病,629.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
手足口病,5150.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
甲乙丙类总计,32653.0,2023-8,2023,8,/yqxx/20230927/a7827e8f4f3848489175de6f3204107d.html
甲乙类传染病合计,9093.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
鼠疫,0.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
霍乱,1.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
传染性非典型肺炎,0.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
艾滋病,49.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
病毒性肝炎,94.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
其中:（1）甲肝,22.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
（2）乙肝,9.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
（3）丙肝,0.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
（4）丁肝,0.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
（5）戊肝,63.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
（6）肝炎（未分型）,0.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
脊髓灰质炎,0.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
人感染高致病性禽流感,0.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
麻疹,0.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
流行性出血热,0.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
狂犬病,0.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
流行性乙型脑炎,0.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
登革热,20.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
炭疽,0.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
细菌性和阿米巴性痢疾,1.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
肺结核,432.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
伤寒和副伤寒,1.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
流行性脑脊髓膜炎,0.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
百日咳,17.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
白喉,0.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
新生儿破伤风,0.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
猩红热,16.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
布鲁氏菌病,0.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
淋病,184.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
梅毒,871.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
钩端螺旋体病,0.0,2023-9,2023,9,/yqxx/20231030/3361c9c38eca46c4bce4add0130affcb.html
