"","date","value","disease_1","disease","source"
"8766",2022-04-01,333,"流行性出血热","HFRS","Monthly Notifiable Infectious Diseases Reports"
"8767",2022-04-01,9,"狂犬病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8768",2022-04-01,0,"乙型脑炎","Japanese encephalitis","Monthly Notifiable Infectious Diseases Reports"
"8769",2022-04-01,0,"登革热","Dengue fever","Monthly Notifiable Infectious Diseases Reports"
"8770",2022-04-01,22,"炭疽",NA,"Monthly Notifiable Infectious Diseases Reports"
"8771",2022-04-01,2587,"痢疾","Dysentery","Monthly Notifiable Infectious Diseases Reports"
"8772",2022-04-01,61185,"肺结核","Tuberculosis","Monthly Notifiable Infectious Diseases Reports"
"8773",2022-04-01,421,"伤寒+副伤寒","Typhoid and paratyphoid fever","Monthly Notifiable Infectious Diseases Reports"
"8774",2022-04-01,7,"流行性脑脊髓膜炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8775",2022-04-01,3415,"百日咳","Pertussis","Monthly Notifiable Infectious Diseases Reports"
"8776",2022-04-01,0,"白喉",NA,"Monthly Notifiable Infectious Diseases Reports"
"8777",2022-04-01,2,"新生儿破伤风",NA,"Monthly Notifiable Infectious Diseases Reports"
"8778",2022-04-01,1639,"猩红热","Scarlet fever","Monthly Notifiable Infectious Diseases Reports"
"8779",2022-04-01,7124,"布病","Brucellosis","Monthly Notifiable Infectious Diseases Reports"
"8780",2022-04-01,7821,"淋病","Gonorrhea","Monthly Notifiable Infectious Diseases Reports"
"8781",2022-04-01,39513,"梅毒","Syphilis","Monthly Notifiable Infectious Diseases Reports"
"8782",2022-04-01,3,"钩端螺旋体病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8783",2022-04-01,1,"血吸虫病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8784",2022-04-01,34,"疟疾","Malaria","Monthly Notifiable Infectious Diseases Reports"
"8785",2022-04-01,0,"人感染H7N9禽流感",NA,"Monthly Notifiable Infectious Diseases Reports"
"8786",2022-04-01,65484,"新型冠状病毒肺炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8787",2022-04-01,37567,"流行性感冒",NA,"Monthly Notifiable Infectious Diseases Reports"
"8788",2022-04-01,9968,"流行性腮腺炎","Mumps","Monthly Notifiable Infectious Diseases Reports"
"8789",2022-04-01,97,"风疹","Rubella","Monthly Notifiable Infectious Diseases Reports"
"8790",2022-04-01,2455,"急性出血性结膜炎","AHC","Monthly Notifiable Infectious Diseases Reports"
"8791",2022-04-01,34,"麻风病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8792",2022-04-01,89,"斑疹伤寒","Typhus","Monthly Notifiable Infectious Diseases Reports"
"8793",2022-04-01,24,"黑热病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8794",2022-04-01,283,"包虫病","Hydatidosis","Monthly Notifiable Infectious Diseases Reports"
"8795",2022-04-01,0,"丝虫病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8796",2022-04-01,44794,"手足口病","HFMD","Monthly Notifiable Infectious Diseases Reports"
"8797",2022-05-01,0,"鼠疫",NA,"Monthly Notifiable Infectious Diseases Reports"
"8798",2022-05-01,0,"霍乱",NA,"Monthly Notifiable Infectious Diseases Reports"
"8799",2022-05-01,0,"传染性非典型肺炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8800",2022-05-01,4490,"艾滋病","AIDS","Monthly Notifiable Infectious Diseases Reports"
"8801",2022-05-01,125758,"病毒性肝炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8802",2022-05-01,960,"甲肝","HAV","Monthly Notifiable Infectious Diseases Reports"
"8803",2022-05-01,102912,"乙肝","HBV","Monthly Notifiable Infectious Diseases Reports"
"8804",2022-05-01,18720,"丙肝","HCV","Monthly Notifiable Infectious Diseases Reports"
"8805",2022-05-01,21,"丁肝",NA,"Monthly Notifiable Infectious Diseases Reports"
"8806",2022-05-01,2503,"戊肝","HEV","Monthly Notifiable Infectious Diseases Reports"
"8807",2022-05-01,642,"未分型肝炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8808",2022-05-01,0,"脊髓灰质炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8809",2022-05-01,0,"人感染高致病性禽流感",NA,"Monthly Notifiable Infectious Diseases Reports"
"8810",2022-05-01,553,"流行性出血热","HFRS","Monthly Notifiable Infectious Diseases Reports"
"8811",2022-05-01,6,"狂犬病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8812",2022-05-01,0,"乙型脑炎","Japanese encephalitis","Monthly Notifiable Infectious Diseases Reports"
"8813",2022-05-01,2,"登革热","Dengue fever","Monthly Notifiable Infectious Diseases Reports"
"8814",2022-05-01,19,"炭疽",NA,"Monthly Notifiable Infectious Diseases Reports"
"8815",2022-05-01,3520,"痢疾","Dysentery","Monthly Notifiable Infectious Diseases Reports"
"8816",2022-05-01,63590,"肺结核","Tuberculosis","Monthly Notifiable Infectious Diseases Reports"
"8817",2022-05-01,566,"伤寒+副伤寒","Typhoid and paratyphoid fever","Monthly Notifiable Infectious Diseases Reports"
"8818",2022-05-01,5,"流行性脑脊髓膜炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8819",2022-05-01,3991,"百日咳","Pertussis","Monthly Notifiable Infectious Diseases Reports"
"8820",2022-05-01,0,"白喉",NA,"Monthly Notifiable Infectious Diseases Reports"
"8821",2022-05-01,1,"新生儿破伤风",NA,"Monthly Notifiable Infectious Diseases Reports"
"8822",2022-05-01,2588,"猩红热","Scarlet fever","Monthly Notifiable Infectious Diseases Reports"
"8823",2022-05-01,8824,"布病","Brucellosis","Monthly Notifiable Infectious Diseases Reports"
"8824",2022-05-01,8395,"淋病","Gonorrhea","Monthly Notifiable Infectious Diseases Reports"
"8825",2022-05-01,43751,"梅毒","Syphilis","Monthly Notifiable Infectious Diseases Reports"
"8826",2022-05-01,10,"钩端螺旋体病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8827",2022-05-01,39,"血吸虫病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8828",2022-05-01,37,"疟疾","Malaria","Monthly Notifiable Infectious Diseases Reports"
"8829",2022-05-01,0,"人感染H7N9禽流感",NA,"Monthly Notifiable Infectious Diseases Reports"
"8830",2022-05-01,7547,"新型冠状病毒肺炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8831",2022-05-01,78687,"流行性感冒",NA,"Monthly Notifiable Infectious Diseases Reports"
"8832",2022-05-01,11151,"流行性腮腺炎","Mumps","Monthly Notifiable Infectious Diseases Reports"
"8833",2022-05-01,155,"风疹","Rubella","Monthly Notifiable Infectious Diseases Reports"
"8834",2022-05-01,2509,"急性出血性结膜炎","AHC","Monthly Notifiable Infectious Diseases Reports"
"8835",2022-05-01,27,"麻风病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8836",2022-05-01,144,"斑疹伤寒","Typhus","Monthly Notifiable Infectious Diseases Reports"
"8837",2022-05-01,35,"黑热病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8838",2022-05-01,235,"包虫病","Hydatidosis","Monthly Notifiable Infectious Diseases Reports"
"8839",2022-05-01,0,"丝虫病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8840",2022-05-01,70042,"手足口病","HFMD","Monthly Notifiable Infectious Diseases Reports"
"8841",2022-06-01,0,"鼠疫",NA,"Monthly Notifiable Infectious Diseases Reports"
"8842",2022-06-01,6,"霍乱",NA,"Monthly Notifiable Infectious Diseases Reports"
"8843",2022-06-01,0,"传染性非典型肺炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8844",2022-06-01,5626,"艾滋病","AIDS","Monthly Notifiable Infectious Diseases Reports"
"8845",2022-06-01,131857,"病毒性肝炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8846",2022-06-01,1038,"甲肝","HAV","Monthly Notifiable Infectious Diseases Reports"
"8847",2022-06-01,106846,"乙肝","HBV","Monthly Notifiable Infectious Diseases Reports"
"8848",2022-06-01,20925,"丙肝","HCV","Monthly Notifiable Infectious Diseases Reports"
"8849",2022-06-01,22,"丁肝",NA,"Monthly Notifiable Infectious Diseases Reports"
"8850",2022-06-01,2411,"戊肝","HEV","Monthly Notifiable Infectious Diseases Reports"
"8851",2022-06-01,615,"未分型肝炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8852",2022-06-01,0,"脊髓灰质炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8853",2022-06-01,0,"人感染高致病性禽流感",NA,"Monthly Notifiable Infectious Diseases Reports"
"8854",2022-06-01,566,"流行性出血热","HFRS","Monthly Notifiable Infectious Diseases Reports"
"8855",2022-06-01,15,"狂犬病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8856",2022-06-01,7,"乙型脑炎","Japanese encephalitis","Monthly Notifiable Infectious Diseases Reports"
"8857",2022-06-01,1,"登革热","Dengue fever","Monthly Notifiable Infectious Diseases Reports"
"8858",2022-06-01,29,"炭疽",NA,"Monthly Notifiable Infectious Diseases Reports"
"8859",2022-06-01,4708,"痢疾","Dysentery","Monthly Notifiable Infectious Diseases Reports"
"8860",2022-06-01,67901,"肺结核","Tuberculosis","Monthly Notifiable Infectious Diseases Reports"
"8861",2022-06-01,700,"伤寒+副伤寒","Typhoid and paratyphoid fever","Monthly Notifiable Infectious Diseases Reports"
"8862",2022-06-01,6,"流行性脑脊髓膜炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8863",2022-06-01,4213,"百日咳","Pertussis","Monthly Notifiable Infectious Diseases Reports"
"8864",2022-06-01,0,"白喉",NA,"Monthly Notifiable Infectious Diseases Reports"
"8865",2022-06-01,0,"新生儿破伤风",NA,"Monthly Notifiable Infectious Diseases Reports"
"8866",2022-06-01,2896,"猩红热","Scarlet fever","Monthly Notifiable Infectious Diseases Reports"
"8867",2022-06-01,9943,"布病","Brucellosis","Monthly Notifiable Infectious Diseases Reports"
"8868",2022-06-01,8988,"淋病","Gonorrhea","Monthly Notifiable Infectious Diseases Reports"
"8869",2022-06-01,48507,"梅毒","Syphilis","Monthly Notifiable Infectious Diseases Reports"
"8870",2022-06-01,12,"钩端螺旋体病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8871",2022-06-01,5,"血吸虫病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8872",2022-06-01,62,"疟疾","Malaria","Monthly Notifiable Infectious Diseases Reports"
"8873",2022-06-01,0,"人感染H7N9禽流感",NA,"Monthly Notifiable Infectious Diseases Reports"
"8874",2022-06-01,1541,"新型冠状病毒肺炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8875",2022-06-01,747038,"流行性感冒",NA,"Monthly Notifiable Infectious Diseases Reports"
"8876",2022-06-01,11945,"流行性腮腺炎","Mumps","Monthly Notifiable Infectious Diseases Reports"
"8877",2022-06-01,167,"风疹","Rubella","Monthly Notifiable Infectious Diseases Reports"
"8878",2022-06-01,2905,"急性出血性结膜炎","AHC","Monthly Notifiable Infectious Diseases Reports"
"8879",2022-06-01,37,"麻风病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8880",2022-06-01,124,"斑疹伤寒","Typhus","Monthly Notifiable Infectious Diseases Reports"
"8881",2022-06-01,20,"黑热病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8882",2022-06-01,250,"包虫病","Hydatidosis","Monthly Notifiable Infectious Diseases Reports"
"8883",2022-06-01,0,"丝虫病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8884",2022-06-01,140661,"手足口病","HFMD","Monthly Notifiable Infectious Diseases Reports"
"8885",2022-07-01,1,"鼠疫",NA,"Monthly Notifiable Infectious Diseases Reports"
"8886",2022-07-01,10,"霍乱",NA,"Monthly Notifiable Infectious Diseases Reports"
"8887",2022-07-01,0,"传染性非典型肺炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8888",2022-07-01,4667,"艾滋病","AIDS","Monthly Notifiable Infectious Diseases Reports"
"8889",2022-07-01,138449,"病毒性肝炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8890",2022-07-01,1069,"甲肝","HAV","Monthly Notifiable Infectious Diseases Reports"
"8891",2022-07-01,112648,"乙肝","HBV","Monthly Notifiable Infectious Diseases Reports"
"8892",2022-07-01,21867,"丙肝","HCV","Monthly Notifiable Infectious Diseases Reports"
"8893",2022-07-01,16,"丁肝",NA,"Monthly Notifiable Infectious Diseases Reports"
"8894",2022-07-01,2225,"戊肝","HEV","Monthly Notifiable Infectious Diseases Reports"
"8895",2022-07-01,624,"未分型肝炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8896",2022-07-01,0,"脊髓灰质炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8897",2022-07-01,0,"人感染高致病性禽流感",NA,"Monthly Notifiable Infectious Diseases Reports"
"8898",2022-07-01,404,"流行性出血热","HFRS","Monthly Notifiable Infectious Diseases Reports"
"8899",2022-07-01,17,"狂犬病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8900",2022-07-01,13,"乙型脑炎","Japanese encephalitis","Monthly Notifiable Infectious Diseases Reports"
"8901",2022-07-01,3,"登革热","Dengue fever","Monthly Notifiable Infectious Diseases Reports"
"8902",2022-07-01,64,"炭疽",NA,"Monthly Notifiable Infectious Diseases Reports"
"8903",2022-07-01,5055,"痢疾","Dysentery","Monthly Notifiable Infectious Diseases Reports"
"8904",2022-07-01,71422,"肺结核","Tuberculosis","Monthly Notifiable Infectious Diseases Reports"
"8905",2022-07-01,741,"伤寒+副伤寒","Typhoid and paratyphoid fever","Monthly Notifiable Infectious Diseases Reports"
"8906",2022-07-01,5,"流行性脑脊髓膜炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8907",2022-07-01,4234,"百日咳","Pertussis","Monthly Notifiable Infectious Diseases Reports"
"8908",2022-07-01,1,"白喉",NA,"Monthly Notifiable Infectious Diseases Reports"
"8909",2022-07-01,2,"新生儿破伤风",NA,"Monthly Notifiable Infectious Diseases Reports"
"8910",2022-07-01,1758,"猩红热","Scarlet fever","Monthly Notifiable Infectious Diseases Reports"
"8911",2022-07-01,9683,"布病","Brucellosis","Monthly Notifiable Infectious Diseases Reports"
"8912",2022-07-01,9263,"淋病","Gonorrhea","Monthly Notifiable Infectious Diseases Reports"
"8913",2022-07-01,51391,"梅毒","Syphilis","Monthly Notifiable Infectious Diseases Reports"
"8914",2022-07-01,24,"钩端螺旋体病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8915",2022-07-01,6,"血吸虫病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8916",2022-07-01,79,"疟疾","Malaria","Monthly Notifiable Infectious Diseases Reports"
"8917",2022-07-01,0,"人感染H7N9禽流感",NA,"Monthly Notifiable Infectious Diseases Reports"
"8918",2022-07-01,3919,"新型冠状病毒肺炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8919",2022-07-01,648465,"流行性感冒",NA,"Monthly Notifiable Infectious Diseases Reports"
"8920",2022-07-01,9391,"流行性腮腺炎","Mumps","Monthly Notifiable Infectious Diseases Reports"
"8921",2022-07-01,106,"风疹","Rubella","Monthly Notifiable Infectious Diseases Reports"
"8922",2022-07-01,2629,"急性出血性结膜炎","AHC","Monthly Notifiable Infectious Diseases Reports"
"8923",2022-07-01,35,"麻风病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8924",2022-07-01,179,"斑疹伤寒","Typhus","Monthly Notifiable Infectious Diseases Reports"
"8925",2022-07-01,29,"黑热病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8926",2022-07-01,316,"包虫病","Hydatidosis","Monthly Notifiable Infectious Diseases Reports"
"8927",2022-07-01,0,"丝虫病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8928",2022-07-01,108973,"手足口病","HFMD","Monthly Notifiable Infectious Diseases Reports"
"8929",2022-08-01,0,"鼠疫",NA,"Monthly Notifiable Infectious Diseases Reports"
"8930",2022-08-01,6,"霍乱",NA,"Monthly Notifiable Infectious Diseases Reports"
"8931",2022-08-01,0,"传染性非典型肺炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8932",2022-08-01,4679,"艾滋病","AIDS","Monthly Notifiable Infectious Diseases Reports"
"8933",2022-08-01,141324,"病毒性肝炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8934",2022-08-01,1116,"甲肝","HAV","Monthly Notifiable Infectious Diseases Reports"
"8935",2022-08-01,115375,"乙肝","HBV","Monthly Notifiable Infectious Diseases Reports"
"8936",2022-08-01,21891,"丙肝","HCV","Monthly Notifiable Infectious Diseases Reports"
"8937",2022-08-01,30,"丁肝",NA,"Monthly Notifiable Infectious Diseases Reports"
"8938",2022-08-01,2255,"戊肝","HEV","Monthly Notifiable Infectious Diseases Reports"
"8939",2022-08-01,657,"未分型肝炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8940",2022-08-01,0,"脊髓灰质炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8941",2022-08-01,0,"人感染高致病性禽流感",NA,"Monthly Notifiable Infectious Diseases Reports"
"8942",2022-08-01,235,"流行性出血热","HFRS","Monthly Notifiable Infectious Diseases Reports"
"8943",2022-08-01,20,"狂犬病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8944",2022-08-01,57,"乙型脑炎","Japanese encephalitis","Monthly Notifiable Infectious Diseases Reports"
"8945",2022-08-01,1,"登革热","Dengue fever","Monthly Notifiable Infectious Diseases Reports"
"8946",2022-08-01,73,"炭疽",NA,"Monthly Notifiable Infectious Diseases Reports"
"8947",2022-08-01,4505,"痢疾","Dysentery","Monthly Notifiable Infectious Diseases Reports"
"8948",2022-08-01,69019,"肺结核","Tuberculosis","Monthly Notifiable Infectious Diseases Reports"
"8949",2022-08-01,730,"伤寒+副伤寒","Typhoid and paratyphoid fever","Monthly Notifiable Infectious Diseases Reports"
"8950",2022-08-01,2,"流行性脑脊髓膜炎",NA,"Monthly Notifiable Infectious Diseases Reports"
"8951",2022-08-01,5355,"百日咳","Pertussis","Monthly Notifiable Infectious Diseases Reports"
"8952",2022-08-01,0,"白喉",NA,"Monthly Notifiable Infectious Diseases Reports"
"8953",2022-08-01,2,"新生儿破伤风",NA,"Monthly Notifiable Infectious Diseases Reports"
"8954",2022-08-01,940,"猩红热","Scarlet fever","Monthly Notifiable Infectious Diseases Reports"
"8955",2022-08-01,7887,"布病","Brucellosis","Monthly Notifiable Infectious Diseases Reports"
"8956",2022-08-01,9275,"淋病","Gonorrhea","Monthly Notifiable Infectious Diseases Reports"
"8957",2022-08-01,50482,"梅毒","Syphilis","Monthly Notifiable Infectious Diseases Reports"
"8958",2022-08-01,48,"钩端螺旋体病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8959",2022-08-01,4,"血吸虫病",NA,"Monthly Notifiable Infectious Diseases Reports"
"8960",2022-08-01,217,"疟疾","Malaria","Monthly Notifiable Infectious Diseases Reports"
"8961",2022-08-01,0,"人感染H7N9禽流感",NA,"Monthly Notifiable Infectious Diseases Reports"
